,Genome_Bin,AROs
2612,GMBC10.061_760,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2613,GMBC10.061_764,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2614,GMBC10.061_765,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2615,GMBC10.062_058,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2616,GMBC10.062_078,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2617,GMBC10.062_371,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2618,GMBC10.062_512,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2619,GMBC10.062_962,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2620,GMBC10.063_550,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2621,GMBC10.063_648,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2622,GMBC10.063_656,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2623,GMBC10.063_658,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2624,GMBC10.063_663,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2625,GMBC10.063_666,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2626,GMBC10.064_002,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2627,GMBC10.064_091,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2628,GMBC10.064_128,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2629,GMBC10.064_309,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2630,GMBC10.064_421,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2631,GMBC10.064_440,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2632,GMBC10.064_461,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2633,GMBC10.064_987,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2634,GMBC10.065_271,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2635,GMBC10.065_277,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2636,GMBC10.065_305,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2637,GMBC10.065_307,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2638,GMBC10.065_311,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2639,GMBC10.065_316,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2640,GMBC10.065_325,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2641,GMBC10.065_327,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2642,GMBC10.065_328,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2643,GMBC10.065_340,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2644,GMBC10.065_347,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2645,GMBC10.065_348,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2646,GMBC10.065_736,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2647,GMBC10.065_794,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2648,GMBC10.066_029,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2649,GMBC10.066_358,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2650,GMBC10.066_375,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2651,GMBC10.066_481,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2652,GMBC10.066_875,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2653,GMBC10.067_018,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2654,GMBC10.067_025,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2655,GMBC10.067_047,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2656,GMBC10.067_048,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2657,GMBC10.067_050,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2658,GMBC10.067_058,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2659,GMBC10.067_529,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2660,GMBC10.067_782,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2661,GMBC10.067_821,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2662,GMBC10.068_212,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2663,GMBC10.068_321,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2664,GMBC10.068_551,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2665,GMBC10.068_589,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2666,GMBC10.068_646,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2667,GMBC10.068_697,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2668,GMBC10.068_826,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2669,GMBC10.068_857,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2670,GMBC10.068_868,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2671,GMBC10.068_873,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2672,GMBC10.068_882,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2673,GMBC10.068_888,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2674,GMBC10.068_897,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2675,GMBC10.068_900,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2676,GMBC10.068_903,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2677,GMBC10.068_922,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2678,GMBC10.069_059,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2679,GMBC10.069_215,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2680,GMBC10.069_552,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2681,GMBC10.069_665,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2682,GMBC10.070_383,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2683,GMBC10.070_386,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2684,GMBC10.070_508,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2685,GMBC10.070_671,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2686,GMBC10.070_679,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2687,GMBC10.070_680,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2688,GMBC10.070_684,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2689,GMBC10.070_685,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2690,GMBC10.070_688,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2691,GMBC10.070_694,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2692,GMBC10.070_696,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2693,GMBC10.070_709,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2694,GMBC10.071_111,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2695,GMBC10.071_318,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2696,GMBC10.071_321,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2697,GMBC10.071_677,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2698,GMBC10.071_684,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2699,GMBC10.072_095,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2700,GMBC10.072_224,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2701,GMBC10.072_238,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2702,GMBC10.072_259,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2703,GMBC10.072_298,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2704,GMBC10.072_308,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2705,GMBC10.072_317,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2706,GMBC10.072_319,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2707,GMBC10.072_330,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2708,GMBC10.072_331,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2709,GMBC10.072_332,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2710,GMBC10.072_333,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2711,GMBC10.072_337,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2712,GMBC10.072_486,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2713,GMBC10.072_595,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2714,GMBC10.072_611,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2715,GMBC10.072_782,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2716,GMBC10.072_886,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2717,GMBC10.072_929,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2718,GMBC10.072_959,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2719,GMBC10.073_170,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2720,GMBC10.073_487,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2721,GMBC10.073_514,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2722,GMBC10.073_963,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2723,GMBC10.073_971,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2724,GMBC10.073_975,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2725,GMBC10.074_019,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2726,GMBC10.074_019,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2727,GMBC10.074_020,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2728,GMBC10.074_023,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2729,GMBC10.074_080,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2730,GMBC10.074_083,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2731,GMBC10.074_087,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2732,GMBC10.074_089,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2733,GMBC10.074_094,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2734,GMBC10.074_394,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2735,GMBC10.074_395,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2736,GMBC10.074_685,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2737,GMBC10.074_734,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2738,GMBC10.074_781,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2739,GMBC10.075_649,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2740,GMBC10.075_661,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2741,GMBC10.075_694,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2742,GMBC10.075_695,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2743,GMBC10.075_696,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2744,GMBC10.075_699,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2745,GMBC10.075_704,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2746,GMBC10.076_012,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2747,GMBC10.076_378,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2748,GMBC10.076_593,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2749,GMBC10.076_848,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2750,GMBC10.077_109,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2751,GMBC10.077_326,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2752,GMBC10.077_345,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2753,GMBC10.077_371,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2754,GMBC10.077_377,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2755,GMBC10.077_385,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2756,GMBC10.077_636,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2757,GMBC10.077_910,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2758,GMBC10.078_164,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2759,GMBC10.078_307,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2760,GMBC10.078_477,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2761,GMBC10.078_725,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2762,GMBC10.078_959,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2763,GMBC10.078_960,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2764,GMBC10.078_966,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2765,GMBC10.078_986,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2766,GMBC10.078_991,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2767,GMBC10.078_994,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2768,GMBC10.079_002,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2769,GMBC10.079_008,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2770,GMBC10.079_077,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2771,GMBC10.079_321,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2772,GMBC10.079_753,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2773,GMBC10.080_625,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2774,GMBC10.080_676,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2775,GMBC10.080_682,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2776,GMBC10.080_684,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2777,GMBC10.080_687,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2778,GMBC10.081_006,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2779,GMBC10.081_037,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2780,GMBC10.081_041,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2781,GMBC10.081_388,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2782,GMBC10.081_559,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2783,GMBC10.082_010,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2784,GMBC10.082_080,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2785,GMBC10.082_135,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2786,GMBC10.082_144,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2787,GMBC10.082_186,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2788,GMBC10.082_188,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2789,GMBC10.082_204,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2790,GMBC10.082_217,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2791,GMBC10.082_499,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2792,GMBC10.082_540,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2793,GMBC10.082_543,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2794,GMBC10.083_805,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2795,GMBC10.083_833,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2796,GMBC10.083_834,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2797,GMBC10.083_839,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2798,GMBC10.083_856,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2799,GMBC10.083_859,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2800,GMBC10.083_865,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2801,GMBC10.083_866,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2802,GMBC10.083_888,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2803,GMBC10.083_929,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2804,GMBC10.084_190,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2805,GMBC10.084_421,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2806,GMBC10.084_555,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2807,GMBC10.084_563,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
2808,GMBC10.084_831,"ARO:1000001,ARO:3000000,ARO:3002984,ARO:3002985,ARO:3003580,ARO:3004112,ARO:3004269"
